@relation RacketSports_channel_4

@attribute channel_4_0 numeric
@attribute channel_4_1 numeric
@attribute channel_4_2 numeric
@attribute channel_4_3 numeric
@attribute channel_4_4 numeric
@attribute channel_4_5 numeric
@attribute channel_4_6 numeric
@attribute channel_4_7 numeric
@attribute channel_4_8 numeric
@attribute channel_4_9 numeric
@attribute channel_4_10 numeric
@attribute channel_4_11 numeric
@attribute channel_4_12 numeric
@attribute channel_4_13 numeric
@attribute channel_4_14 numeric
@attribute channel_4_15 numeric
@attribute channel_4_16 numeric
@attribute channel_4_17 numeric
@attribute channel_4_18 numeric
@attribute channel_4_19 numeric
@attribute channel_4_20 numeric
@attribute channel_4_21 numeric
@attribute channel_4_22 numeric
@attribute channel_4_23 numeric
@attribute channel_4_24 numeric
@attribute channel_4_25 numeric
@attribute channel_4_26 numeric
@attribute channel_4_27 numeric
@attribute channel_4_28 numeric
@attribute channel_4_29 numeric
@attribute activity {Badminton_Smash,Badminton_Clear,Squash_ForehandBoast,Squash_BackhandBoast}

@data
-0.122515,0.996101,1.475509,1.475509,0.785695,1.241132,1.813757,2.130698,2.452966,3.401127,3.401127,4.972517,5.768865,5.108348,-10.42444,-3.63284,-0.729764,-0.705794,-1.022735,-0.018644,0.93218,0.918864,1.992203,1.888331,1.060022,0.23704,-0.290308,0.101208,-0.087891,-0.364882,Badminton_Clear
-0.186436,-1.046705,-0.737754,-0.737754,-9.060794,-16.419691,29.046741,7.918207,2.626085,-0.149149,0.359555,1.779133,-0.857606,0.239704,0.905547,0.854943,1.211835,-0.506041,-0.412823,-0.303624,-0.284981,-0.284981,-0.284981,-0.284981,-0.284981,-0.284981,-0.284981,-0.284981,-0.284981,-0.284981,Badminton_Clear
-0.316941,0.889566,2.785888,2.785888,3.302582,-2.860462,-0.130505,-0.615239,-0.615239,-1.574053,-0.338248,6.216312,13.33817,-14.241053,0.479407,-2.306481,-2.796541,1.057359,2.093411,0.399506,0.4581,-0.846953,-1.58737,-0.583279,1.901648,0.777705,-0.692477,-0.990775,-1.078666,0.846953,Badminton_Clear
0.149149,0.530011,0.506041,0.545991,0.545991,1.736519,2.663373,-0.143822,1.659281,2.317134,1.898985,2.604778,4.096267,8.054039,3.057552,-17.607555,-5.822133,0.314278,-0.514031,-0.242367,0.143822,-0.093218,-0.822982,0.378199,0.833636,1.478172,1.297062,0.972131,1.004091,0.149149,Badminton_Clear
-0.00799,1.992203,1.992203,1.704558,1.528776,1.496815,1.14525,1.115953,0.796348,3.736712,7.009996,6.362797,-16.387732,-3.19072,-1.568726,-1.483499,1.302389,1.827074,1.193191,-0.071911,-0.487397,-0.6472,-0.26101,0.106535,-0.098545,-0.141159,-0.021307,0.061258,0.061258,0.255684,Badminton_Clear
-0.354229,-0.354229,-0.45011,-0.45011,0.01598,-0.194426,-6.458678,-12.730921,-8.56008,8.261782,3.196047,1.675261,0.940171,-2.407689,-1.478172,-2.202609,-1.835064,-0.556645,-0.002663,-0.045277,-0.095881,-0.095881,0.047941,0.047941,0.047941,0.047941,0.047941,0.047941,0.047941,0.047941,Badminton_Clear
-0.125179,3.033581,2.178639,0.428803,-1.494152,-0.069248,-0.67117,0.522021,5.89937,12.136989,-15.500828,9.32713,0.431466,-0.282318,0.846953,0.359555,-0.154476,0.231713,0.231713,0.572625,-0.266337,-2.255877,0.681823,1.424904,1.424904,-0.711121,-0.711121,-0.396843,-1.550083,-0.42614,Badminton_Clear
-0.01598,0.471417,0.471417,0.65519,-0.125179,-0.138495,-0.410159,-0.348902,0.44212,0.106535,-0.543328,-0.282318,-0.170456,-10.682787,-12.624386,-0.431466,-1.912302,-1.691242,-0.165129,0.910873,0.394179,0.045277,-0.370209,-0.071911,0.018644,-0.053267,0.071911,0.01598,0.029297,-0.005327,Squash_ForehandBoast
-0.138495,0.071911,0.70313,0.47408,0.788358,0.788358,0.045277,0.045277,0.303624,1.648628,1.853707,-5.529162,-19.202915,-6.208322,-1.821747,1.861697,3.758019,1.691242,-0.109198,0.487397,0.093218,0.234377,-0.873586,-0.511368,0.178446,0.175783,0.247694,0.095881,0.324931,0.300961,Squash_ForehandBoast
-0.303624,-2.301154,-1.060022,-12.664336,-7.619909,-0.801675,1.094646,-0.303624,-0.988111,-2.170649,-2.927047,-2.764581,-4.045663,-4.096267,-2.269193,-0.92419,-0.759061,0.322268,-0.109198,-0.146486,0.751071,0.889566,0.868259,-0.303624,0.074574,-0.183773,-0.399506,-0.553982,-0.202416,-0.202416,Squash_ForehandBoast
-0.029297,2.687343,2.687343,5.257497,5.547805,-1.888331,-5.385339,0.692477,0.170456,0.191763,0.362219,-0.02397,0,0.926854,0.969468,0.894893,0.543328,0.681823,0.713784,0.22106,0.24503,0.311615,0.346238,0.074574,-0.071911,0.002663,-0.045277,0.101208,0.154476,-0.042614,Squash_ForehandBoast
-0.538001,-1.965569,-1.965569,-11.282046,-11.282046,0.330258,0.106535,-0.412823,-1.614004,-3.044235,-3.38781,-3.38781,-3.446404,-2.900413,-2.900413,-2.900413,-2.460956,-0.620566,-0.620566,-0.607249,-0.540665,-0.181109,-0.00799,0.290308,0.660516,0.24503,-0.002663,-0.063921,-0.119852,0.170456,Squash_ForehandBoast
-0.340912,-1.893658,-2.221253,-10.712085,-13.849537,-2.919056,1.15324,-0.436793,-1.38229,-3.483691,-4.961863,-4.322654,-3.568919,0.284981,-0.042614,-0.351565,-0.087891,-1.033389,-1.723202,-0.468754,0.021307,-0.082565,0.24503,0.143822,0.058594,-0.002663,-0.02397,0.005327,0.138495,0.013317,Squash_ForehandBoast
-0.19709,-1.856371,-1.400934,-11.162194,-14.976144,0.564635,2.892423,1.262439,-0.322268,-2.06944,-3.760682,-3.718068,-4.458486,-3.422434,-0.255684,0.607249,0.89223,0.711121,0.476744,0.511368,0.111862,0.111862,-0.383526,-0.69514,-1.083993,-1.083993,-0.961478,0.143822,0.846953,0.748408,Squash_ForehandBoast
0.149149,-1.696568,-1.696568,-6.719689,1.190528,4.487783,4.700852,1.536766,-0.817655,-2.852472,-3.15876,-2.314471,-1.997529,-2.128035,-1.845717,-0.279654,0.950824,0.950824,-0.255684,-0.141159,-0.141159,0.101208,0.101208,-0.119852,-0.119852,-0.484734,-0.354229,-0.354229,0.407496,0.314278,Squash_ForehandBoast
0.138495,-1.717875,-1.717875,-0.865596,-11.950553,-9.558844,-1.707222,2.167985,0.378199,-0.681823,-2.780561,-2.783224,-2.812522,-3.390473,-2.74061,-2.359748,-1.962906,-0.649863,0.127842,0.223723,0.103872,-0.43413,-0.689814,-0.700467,-0.399506,-0.143822,-0.298298,-0.330258,-0.157139,0.03196,Squash_ForehandBoast
-0.231713,-13.055852,-13.055852,-7.063264,-1.904311,1.811093,0.135832,-1.981549,-3.643494,-4.322654,-2.985641,-2.301154,-1.166557,-1.273092,-1.422241,-1.60335,-0.26101,-0.351565,-0.559308,-0.495387,-0.402169,-0.133169,0.186436,0.737754,0.402169,-0.00799,0.079901,0.013317,-0.117188,0.119852,Squash_ForehandBoast
0.154476,0.700467,0.700467,1.166557,1.179874,0.844289,0.263674,-0.362219,-0.623229,-0.324931,0.01598,0.596595,-2.543521,-17.668814,-5.886054,-2.660709,-0.767051,2.154668,1.15324,0.298298,0.540665,0.24503,0.03196,-0.636546,-0.388852,-0.388852,0.490061,0.343575,0.43413,0.380862,Squash_ForehandBoast
-0.045277,4.690199,8.12595,2.69267,-12.235534,-3.004284,-1.318369,-0.24503,0.769715,0.628556,-0.439456,0.460763,1.15324,1.355657,0.343575,0.343575,-0.532675,-0.822982,-0.327595,-0.029297,-0.029297,0.021307,-0.061258,0.018644,0.109198,-0.02397,-0.002663,0.255684,0.117188,-0.548655,Squash_ForehandBoast
0.01598,1.392944,1.392944,2.269193,1.017408,1.017408,0.119852,-0.868259,-0.708457,0.514031,1.347667,-12.850773,-14.004013,-1.134597,-1.58737,-2.801868,1.558073,2.548847,0.729764,0.870923,0.631219,1.400934,0.625893,-1.068012,-1.251785,-1.241132,-0.921527,-0.242367,0.276991,-0.154476,Squash_ForehandBoast
-0.095881,0.082565,0.082565,0.19709,0.44212,-0.039951,-0.255684,-0.380862,0.617902,1.741846,-0.234377,-11.764116,-11.769444,-1.859034,0.65519,2.357085,1.600687,0.492724,0,0.034624,0.034624,-0.43413,-0.117188,0.340912,0.340912,0.314278,-0.082565,-0.340912,0.074574,-0.154476,Squash_ForehandBoast
-0.431466,0.141159,0.332922,1.669935,6.503956,8.128613,-16.34778,-13.458021,-4.122901,-1.163894,1.254448,2.985641,3.025591,2.333114,2.911066,2.357085,1.534103,-0.082565,-0.300961,-0.300961,-0.636546,-0.636546,0.138495,0.455437,0.455437,-0.026634,0.159802,0.159802,-0.079901,-0.242367,Squash_ForehandBoast
-0.154476,-0.287644,-0.165129,0.021307,0.684487,0.737754,0.47408,-0.226387,0.21307,0.982784,1.880341,0.724437,-18.134903,-8.900991,-1.989539,-2.231906,-2.402362,0.271664,2.167985,1.142587,0.897557,0.042614,-0.002663,-0.311615,-0.175783,0.210406,0.186436,0.186436,-0.042614,0.346238,Squash_ForehandBoast
0.071911,-3.193384,-10.871887,-6.549233,-1.629984,2.141352,0.396843,-0.340912,-2.375728,-3.614197,-3.739375,-1.925618,0.02397,-0.159802,0.516694,0.266337,-0.282318,-0.724437,-0.724437,0.077238,0.668507,0.532675,0.183773,0.183773,0.098545,0.340912,0.340912,1.076003,1.632647,1.635311,Squash_ForehandBoast
-0.135832,-0.391516,1.371637,1.13726,0.20508,0.20508,0.22106,0.428803,0.242367,0.242367,-0.029297,-0.567298,-0.524684,-0.524684,-0.359555,-4.916586,-18.252092,-1.896321,-1.592697,-2.652719,-1.480835,0.522021,-0.985448,-1.099973,0.391516,0.351565,0.596595,0.399506,0.013317,-0.141159,Squash_ForehandBoast
-0.061258,4.815378,6.778283,4.543714,-14.882926,-3.744702,-1.491489,-0.22106,-0.412823,0.319605,-0.090555,0.005327,1.941599,3.851237,2.000193,0.306288,-1.475509,-1.752499,-2.319798,-0.9162,0.042614,0.386189,0.348902,0.348902,0.127842,0.127842,0.689814,0.68715,0.018644,-0.612576,Squash_ForehandBoast
-0.117188,2.117381,6.125757,6.125757,2.924383,-13.463348,-4.194812,0.316941,0.953487,1.142587,1.057359,-0.279654,0.207743,0.575289,0.593932,0.21307,-0.660516,-0.612576,-0.817655,-0.364882,-0.087891,0.00799,0.061258,0.46609,0.46609,0.556645,0.391516,0.351565,0.351565,-0.375536,Squash_ForehandBoast
-0.047941,1.848381,3.726058,7.071254,2.767244,-14.334271,-5.486548,-0.860269,0.295634,1.715212,1.430231,0.88424,1.073339,0.69514,0.460763,0.181109,0.322268,0.242367,0.247694,0.215733,0.596595,0.431466,1.227815,1.491489,1.227815,0.561972,0.138495,-0.039951,-0.069248,-0.069248,Squash_ForehandBoast
-0.407496,1.520786,1.606014,1.606014,4.309337,4.309337,6.304203,-7.68383,-7.68383,-0.588605,-0.588605,-1.582043,-2.490253,-3.323889,-0.745744,1.965569,1.398271,0.050604,-0.796348,-0.43413,-0.849616,-0.141159,0.20508,-0.02397,-0.399506,-0.386189,0.085228,0.23704,0.133169,0.133169,Squash_ForehandBoast
-0.207743,-0.207743,1.890995,3.497008,5.888717,-8.091326,-7.476087,-1.624657,-0.324931,0.332922,0.332922,1.448875,1.448875,2.756591,2.756591,1.896321,-0.157139,-0.157139,-0.157139,-0.19709,-0.412823,-0.412823,-0.287644,-0.287644,-0.335585,-0.19709,-0.258347,0.20508,0.20508,0.069248,Squash_ForehandBoast
-0.250357,-0.066584,-0.066584,0.154476,0.154476,0.508704,-0.183773,0.101208,0.101208,0.516694,1.552746,2.00552,1.8324,-11.228779,-18.150885,-2.72463,-3.270622,-1.747172,2.820512,1.094646,-0.25302,-0.362219,-0.226387,0.186436,0.88424,0.567298,0.295634,0.191763,0.013317,-0.751071,Squash_ForehandBoast
0.002663,0.751071,0.751071,1.15324,2.538194,4.636931,6.445362,-11.764116,-7.614582,-6.125757,-1.606014,1.033389,2.70865,2.498244,1.150577,1.006755,1.345003,0.346238,-0.287644,-0.599259,-0.468754,0.013317,0.01598,0.005327,0.01598,-0.039951,0.183773,0.02397,0.135832,0.090555,Squash_ForehandBoast
0.047941,-1.201181,-1.669935,-13.332843,-18.222795,-18.222795,3.630177,2.767244,0.551318,-1.209171,-2.788551,-3.451731,-4.173505,-3.37183,-1.851044,-0.665843,0.596595,0.673833,-0.372872,-0.886903,-0.308951,-0.308951,0.23704,0.013317,0.013317,0.034624,-0.167792,-0.681823,-0.444783,-0.173119,Squash_ForehandBoast
-0.087891,-1.720539,-2.436986,-12.022464,-10.40846,-6.392094,1.177211,-0.993438,-1.661945,-3.209364,-4.184158,-3.012274,-2.772571,-2.51156,-2.245223,-0.977458,0.194426,1.107963,0.88424,0.085228,0.175783,-0.538001,-1.875014,-1.294399,-1.068012,-1.068012,0.250357,0.314278,0.737754,0.274327,Squash_ForehandBoast
0.090555,-1.938935,-1.960242,-14.352915,-4.261396,2.042807,3.310572,-0.183773,-1.177211,-1.177211,-2.277184,-2.277184,-2.082757,-2.309144,-2.309144,0.551318,0.551318,0.868259,0.868259,0.463427,0.207743,-0.258347,-0.045277,0.250357,-0.013317,-0.306288,-0.202416,-0.399506,-0.282318,-0.372872,Squash_ForehandBoast
-0.130505,0.724437,0.70313,0.70313,0.836299,0.010653,-0.378199,-0.436793,-0.556645,-0.820319,-0.303624,-0.199753,-11.489789,-15.423591,-15.423591,-0.982784,-0.524684,3.430424,3.430424,1.829737,0.721774,0.47408,0.47408,0.580615,0.506041,0.415486,0.103872,-0.085228,-0.378199,0.173119,Squash_ForehandBoast
0.021307,-3.275948,-14.848302,-3.896514,1.057359,1.994866,0.03196,-1.499479,-2.940363,-3.84591,-3.35585,-3.13479,-2.074767,-1.470182,-2.058787,-1.755163,-1.12927,-0.404833,-0.122515,0.143822,0.234377,0.607249,0.607249,-0.191763,-0.191763,-0.178446,-0.037287,-0.037287,0.173119,0.239704,Squash_ForehandBoast
-0.183773,1.219825,2.809858,5.784845,3.574246,-17.045584,-6.751649,-0.239704,1.297062,2.596788,2.857799,2.223916,1.888331,3.212027,2.183965,0.948161,-0.601922,-1.030725,-0.929517,-0.711121,-0.564635,-0.564635,-0.41815,-0.282318,-0.114525,-0.114525,0.274327,0.508704,0.508704,0.002663,Squash_ForehandBoast
-0.173119,-0.958814,-1.448875,-4.996487,-14.134518,-3.033581,0.327595,1.198518,-0.402169,-0.719111,-2.546184,-3.731385,-3.358513,-2.418342,-1.720539,-2.381055,-1.84039,0.087891,0.087891,0.093218,-0.47408,-0.633883,-0.729764,-0.729764,-0.215733,0.258347,0.042614,0.24503,0.24503,0.018644,Squash_ForehandBoast
-0.226387,1.387617,1.387617,1.403597,1.012082,-0.292971,-0.292971,-0.071911,-0.095881,0.846953,1.675261,-7.742424,-13.692398,-0.886903,-0.364882,2.02949,2.51955,1.33435,0.623229,0.641873,0.324931,1.235805,0.404833,0.127842,-0.279654,-0.378199,-0.836299,-0.940171,-0.170456,0.514031,Squash_ForehandBoast
-0.119852,1.467518,4.322654,4.322654,0.189099,0.189099,-14.49141,-4.78608,0.141159,0.141159,2.423669,2.431659,1.355657,1.355657,1.318369,0.740418,-0.189099,-0.745744,-0.993438,-0.569962,0.149149,0.452773,0.181109,-0.314278,-0.506041,-0.183773,-0.109198,-0.146486,-0.340912,0,Squash_ForehandBoast
-0.170456,-1.864361,-1.797777,-8.826417,-8.826417,-2.077431,0.889566,-0.258347,-1.504805,-2.034817,-2.042807,-2.333114,-2.841819,-2.697996,-1.273092,-0.399506,-0.356892,-0.982784,-0.468754,-0.796348,-0.444783,-0.098545,0.332922,0.708457,0.354229,0.170456,0.290308,0.117188,0.117188,0.119852,Squash_ForehandBoast
-0.20508,-0.242367,-5.667657,1.347667,9.116724,8.323039,4.266723,1.185201,-1.438221,-3.057552,-3.963098,-4.003049,-3.651484,-1.970896,-1.12927,-0.865596,0.266337,-0.101208,-0.993438,0.058594,0.093218,0.593932,1.82441,1.3743,-1.323696,-2.2905,-1.046705,-1.046705,-0.287644,-0.287644,Squash_BackhandBoast
-0.412823,2.468947,-0.713784,1.518122,6.738333,8.17389,3.457058,1.691242,0.913537,-0.572625,-1.744509,-3.321226,-3.803296,-2.780561,-1.829737,-0.769715,-0.641873,-0.061258,-1.515459,-0.298298,-0.468754,-0.03196,0.010653,0.239704,-0.082565,-0.588605,-0.588605,-0.452773,1.38229,1.38229,Squash_BackhandBoast
-0.665843,-3.720732,3.193384,9.572161,9.185972,9.185972,2.644729,1.201181,-1.34234,-3.070869,-3.773999,-4.897942,-3.675454,-1.664608,-0.905547,-0.862933,-0.463427,-0.23704,-0.631219,-0.67117,-0.103872,0,0,0.551318,1.371637,0.93218,0.846953,0.090555,0.005327,0.101208,Squash_BackhandBoast
-0.756398,0.657853,-1.169221,4.647585,6.240282,8.293742,4.229435,1.773806,0.005327,-1.147914,-2.202609,-2.615432,-3.353186,-3.004284,-1.273092,-0.524684,-0.719111,-0.311615,0.173119,0.295634,0.039951,-0.183773,-0.183773,-0.386189,-0.093218,0.777705,0.777705,0.508704,0.508704,-0.018644,Squash_BackhandBoast
-0.095881,2.27452,-1.922955,-2.002856,6.828887,4.586328,3.789979,2.125371,-0.189099,-0.910873,-2.146678,-2.620759,-3.281275,-2.572818,-1.731192,-1.230478,-0.420813,-0.367545,-0.061258,0.43413,0.340912,0.599259,0.809665,0.809665,0.250357,0.250357,-0.716447,1.454202,2.120045,2.120045,Squash_BackhandBoast
0.306288,0.348902,-0.593932,-0.996101,-0.966804,-0.822982,-0.88424,-1.222488,-0.471417,-0.471417,-2.397035,-2.128035,-1.329023,0.889566,17.517002,16.0628,3.377157,3.377157,-4.634268,-4.634268,-3.497008,-3.497008,-1.126607,-0.484734,-0.484734,-0.178446,-0.338248,-0.338248,-0.354229,-0.22905,Squash_BackhandBoast
-0.569962,2.093411,-0.178446,-5.233527,7.473424,7.968811,6.485312,3.720732,1.491489,-1.190528,-4.05898,-4.615624,-4.362604,-4.362604,-2.52754,-1.201181,-1.110626,-0.444783,-0.404833,0.053267,0.095881,0.175783,0.141159,-0.367545,-0.412823,-0.292971,-0.506041,-0.125179,0.01598,-0.087891,Squash_BackhandBoast
0.071911,0.071911,-9.654725,-9.654725,5.707607,3.712741,1.795113,-1.419578,-2.106728,-2.982977,-2.423669,-2.02949,-0.093218,1.070676,1.070676,0.998765,-1.81642,-1.81642,-0.372872,-0.077238,-0.447447,0.290308,0.48207,0.593932,0.03196,0.48207,0.391516,-0.037287,-0.178446,-0.388852,Squash_BackhandBoast
-1.107963,0.639209,0.639209,-4.189485,3.036245,7.044621,6.056509,2.980314,1.835064,-0.532675,-1.5634,-2.756591,-3.265295,-2.73262,-1.685915,-1.235805,-0.19709,0.047941,-0.055931,0.074574,-0.050604,-0.165129,0.055931,-0.266337,0.585942,0.585942,0.522021,0.191763,0.266337,-0.322268,Squash_BackhandBoast
-0.484734,1.379627,-1.898985,-0.141159,6.514609,7.143165,4.775427,1.459528,-0.577952,-1.949589,-2.996294,-3.987069,-2.772571,-1.355657,-0.838962,0.106535,-0.053267,0.359555,0.460763,-0.26101,-0.013317,0.01598,-0.90821,-0.290308,-0.628556,-0.410159,-0.748408,-0.748408,-0.191763,0.490061,Squash_BackhandBoast
-1.1053,1.408924,-2.96167,-4.168178,6.906125,6.08048,5.145636,3.118809,-0.194426,-1.707222,-3.081522,-4.013702,-4.208129,-3.16675,-2.51156,-1.883004,-0.708457,-0.708457,-0.407496,0.047941,0.047941,0.620566,0.620566,1.14525,1.416914,1.368974,1.494152,1.131933,0.039951,-0.02397,Squash_BackhandBoast
-0.181109,-0.532675,-1.070676,-1.725865,-1.781796,-1.704558,-0.601922,-1.286409,-2.167985,-1.696568,0.865596,0.865596,14.478093,10.666807,2.0215,-4.104257,-4.562357,-4.562357,-2.535531,-0.775041,-0.870923,-0.692477,-0.109198,-0.167792,0.284981,1.115953,0.756398,0.577952,0.889566,0.215733,Squash_BackhandBoast
0.202416,-0.362219,-1.363647,-4.9592,-10.373837,1.893658,4.186821,1.920292,-1.073339,-3.041571,-3.243988,-2.133361,-0.039951,0.868259,0.292971,-0.026634,-0.410159,-1.155904,-0.402169,-0.402169,0.508704,0.623229,0.039951,-0.463427,-0.463427,0.157139,0.157139,-0.263674,-0.263674,-0.071911,Squash_BackhandBoast
0.178446,0.43413,0.290308,0.295634,0.561972,0.258347,0.074574,-0.330258,-1.432895,-1.227815,-0.761725,-0.348902,-0.492724,-0.990775,-1.693905,-3.062878,-2.436986,-1.456865,7.23372,18.76346,17.71409,1.843054,-3.225344,-4.157525,-4.157525,-3.273285,-1.707222,-1.707222,-1.265102,-0.886903,Squash_BackhandBoast
0.380862,-0.511368,-2.112054,-7.183116,-12.067741,6.469332,5.582429,2.042807,2.042807,2.042807,-3.582236,-2.239896,-0.849616,-0.170456,-0.013317,0,-0.47408,-0.65519,0.103872,0.210406,0.311615,0.311615,0.071911,0.071911,-0.005327,-0.125179,-0.194426,-0.300961,-0.553982,-0.532675,Squash_BackhandBoast
-0.913537,-0.852279,2.330451,8.581387,7.923533,5.278804,2.788551,0.159802,-2.51156,-4.626278,-4.354614,-4.085614,-3.3958,-1.896321,-0.90821,-0.543328,-0.396843,-0.306288,0.061258,-0.383526,0.500714,0.572625,0.43413,1.451538,1.518122,1.582043,0.9162,0.269001,0.269001,-0.404833,Squash_BackhandBoast
-0.093218,0.572625,0.093218,-0.308951,-0.902883,-1.1053,-1.558073,-1.171884,-0.125179,0.050604,-1.187864,-2.120045,-2.959007,-2.159995,-1.060022,14.035974,14.739103,8.115296,-0.452773,-4.591654,-4.370595,-3.004284,-1.930945,-1.278419,-0.828309,-0.719111,-0.684487,-0.684487,-0.452773,-0.452773,Squash_BackhandBoast
-0.332922,-1.355657,-1.355657,-1.020072,-0.314278,-1.898985,-6.197668,-13.497973,3.467711,3.294592,2.92971,1.249122,-0.918864,-2.271857,-2.900413,-2.085421,-1.315706,-0.306288,0.514031,0.65519,-0.359555,-0.077238,-0.143822,0.029297,0.279654,0.332922,-0.050604,-0.050604,-0.370209,-0.793685,Squash_BackhandBoast
-0.242367,-1.970896,-2.130698,-2.130698,-9.012853,2.948354,2.948354,3.307909,0.980121,0.980121,-0.721774,-1.936272,-2.423669,-1.691242,-0.423476,0.761725,-0.085228,-0.447447,0.146486,0.090555,-0.910873,-0.45011,0.364882,-0.324931,0.186436,0.199753,0.005327,0,0.202416,-0.03196,Squash_BackhandBoast
-1.052032,2.05346,-3.417107,8.301732,8.301732,5.806152,3.893851,1.004091,-0.854943,-2.452966,-3.598216,-4.120237,-3.552939,-2.293164,-0.854943,-0.580615,0.22106,-0.577952,0.151812,0.157139,-0.599259,0.412823,1.118617,1.5634,1.32636,1.704558,1.086656,-0.178446,-0.575289,-0.346238,Squash_BackhandBoast
0.175783,-1.33435,-1.33435,-5.134982,-10.986412,-10.986412,5.00714,5.00714,-0.854943,-0.854943,-3.089512,-2.231906,-2.231906,-1.472845,-1.065349,-0.620566,0.087891,0.093218,-0.561972,-0.564635,-0.719111,-0.167792,-0.210406,0.67916,-0.202416,0.247694,-0.098545,-0.101208,0.167792,0.332922,Squash_BackhandBoast
0.210406,-1.241132,-1.528776,-1.680588,-0.681823,0.119852,-0.207743,-0.67916,-1.576717,-3.339869,-1.994866,-1.416914,4.727486,18.790092,10.959778,10.959778,-3.214691,-4.069634,-4.069634,-3.712741,-3.065542,-3.065542,-1.099973,-0.676497,-0.335585,-0.295634,-0.002663,-0.255684,0.106535,-0.106535,Squash_BackhandBoast
-0.684487,-2.295827,-2.032153,7.21774,7.21774,3.710078,1.949589,1.949589,-1.099973,-1.099973,-3.315899,-3.315899,-3.129463,-3.028255,-1.57139,-0.077238,0.194426,-0.037287,-0.623229,0.138495,0.508704,0.506041,0.319605,0.316941,-0.551318,-0.801675,-0.716447,-0.463427,-0.878913,0.508704,Squash_BackhandBoast
0.532675,-1.238468,-1.238468,0.146486,0.146486,-0.530011,-0.966804,-1.206508,-1.219825,-1.16123,-0.977458,-1.32636,-1.12128,17.594238,17.594238,5.598409,-0.487397,-0.487397,-5.555795,-4.141544,-2.085421,-1.16123,-0.572625,0.03196,0.359555,0.514031,0.335585,0.420813,0.085228,0.330258,Squash_BackhandBoast
-0.420813,-0.740418,-1.12128,-1.12128,-1.352993,-1.11329,-1.11329,-1.526112,-1.526112,-3.275948,-2.753927,-2.780561,-0.455437,0.929517,13.711041,13.7723,9.007526,-1.459528,-4.301347,-5.395993,-5.052418,-4.037673,-1.896321,-0.982784,-0.87625,-1.35832,-0.777705,-0.242367,-0.114525,0.234377,Squash_BackhandBoast
-0.399506,-1.480835,-1.480835,-0.93218,-0.495387,-0.588605,-0.519358,-0.958814,-1.635311,-2.000193,-1.771143,-0.769715,15.599373,17.604893,12.134325,2.452966,-1.797777,-3.917821,-4.565021,-4.799398,-2.964334,-1.619331,-1.619331,-1.619331,-0.69514,-0.69514,-0.026634,-0.069248,-0.202416,-0.141159,Squash_BackhandBoast
-0.021307,0.202416,-0.093218,-0.92419,-1.392944,-1.454202,-1.289072,-1.278419,-0.897557,-0.271664,-1.094646,-1.77647,-3.017601,-1.518122,-1.518122,14.105221,12.701624,2.130698,-3.630177,-4.940556,-4.940556,-2.900413,-1.747172,-0.247694,-0.247694,0.926854,0.617902,0.617902,0.492724,0.407496,Squash_BackhandBoast
-0.175783,-0.65519,-1.171884,-1.057359,-0.998765,-0.745744,-0.396843,-1.424904,-1.094646,-0.88424,-5.055081,-14.661866,4.842012,6.575867,4.05898,1.424904,-2.415679,-3.80596,-5.292121,-4.072297,1.12128,1.606014,0.287644,0.287644,-0.191763,-0.247694,-0.948161,-1.177211,-1.052032,-1.052032,Squash_BackhandBoast
0.420813,0.141159,-0.532675,-1.467518,-1.438221,-1.083993,-0.167792,-0.226387,-1.012082,-2.098738,-2.940363,-2.365075,-1.504805,13.09314,20.060522,13.122437,1.58737,-4.634268,-4.634268,-3.169413,-0.812329,-0.013317,-0.013317,-0.921527,-1.012082,-1.531439,-0.551318,-0.095881,-0.077238,-0.066584,Squash_BackhandBoast
0.101208,-0.926854,-3.515652,-8.964912,-8.964912,5.979271,2.956343,0.868259,-1.747172,-1.747172,-2.908403,-1.520786,-1.520786,-1.355657,0.175783,0.175783,0.354229,0.189099,-0.809665,-0.852279,-0.668507,0.085228,0.974794,1.11329,0.633883,0.047941,-0.538001,-0.354229,-0.308951,-0.199753,Squash_BackhandBoast
-0.860269,-0.002663,-4.71417,0.292971,4.972517,3.944455,2.690006,2.159995,0.90022,-0.838962,-2.753927,-3.699425,-3.028255,-1.411588,-1.733856,-1.291736,-0.593932,-0.02397,0.135832,-0.194426,0.047941,0.135832,0.452773,-1.723202,0.495387,0.495387,1.552746,2.245223,1.273092,0.961478,Squash_BackhandBoast
-1.329023,1.928282,-0.114525,0.269001,8.410931,6.994016,5.089705,2.855135,0.292971,-1.60335,-3.949781,-4.97518,-4.399891,-1.648628,-0.910873,0.588605,0.279654,0.410159,0.125179,0.338248,-0.284981,0.607249,-0.463427,-0.460763,-0.657853,0.165129,0.165129,-0.705794,-0.705794,0.862933,Squash_BackhandBoast
-0.617902,-6.229629,-6.229629,6.583857,10.272628,3.867217,0.599259,0.599259,-1.206508,-3.337206,-4.767437,-4.54105,-2.948354,-2.263867,-2.152005,-0.516694,-1.278419,-1.283746,0.287644,-0.705794,-1.872351,-0.005327,0.053267,0.21307,0.402169,0.940171,1.398271,1.997529,2.277184,1.763153,Squash_BackhandBoast
